state,state_code,county_code,county,date,timezone,injuries_direct,injuries_indirect,deaths_direct,deaths_indirect,damage,f_scale,length,width,latitude,longitude
NEBRASKA,31,185,YORK,29-MAY-13 15:36:00,CST-6,0,0,0,0,500.00K,EF1,8.39,150,40.91,-97.64
NEBRASKA,31,41,CUSTER,29-MAY-13 15:46:00,CST-6,0,0,0,0,0.00K,EF0,0.25,35,41.56,-99.26
NEBRASKA,31,185,YORK,29-MAY-13 15:48:00,CST-6,0,0,0,0,1.50M,EF1,15.93,400,40.8,-97.59
NEBRASKA,31,23,BUTLER,29-MAY-13 17:00:00,CST-6,0,0,0,0,0.00K,EF0,0.64,25,41.23,-97.26
NEBRASKA,31,93,HOWARD,29-MAY-13 17:05:00,CST-6,0,0,0,0,0.00K,EF0,0.01,15,41.32,-98.72
NEBRASKA,31,183,WHEELER,29-MAY-13 17:08:00,CST-6,0,0,0,0,0.00K,EF0,0.2,35,41.85,-98.59
NEBRASKA,31,45,DAWES,11-JUN-13 19:31:00,MST-7,0,0,0,0,0.00K,EF1,0.99,40,42.58,-103.17
NEBRASKA,31,45,DAWES,11-JUN-13 19:47:00,MST-7,0,0,0,0,0.00K,EF0,0.76,40,42.64,-103.06
NEBRASKA,31,31,CHERRY,16-JUN-13 14:41:00,CST-6,0,0,0,0,0.00K,EF0,0.2,35,42.33,-101.95
NEBRASKA,31,33,CHEYENNE,21-JUN-13 14:01:00,MST-7,0,0,0,0,0.00K,EF0,0.33,50,41.19,-103.2
NEBRASKA,31,33,CHEYENNE,21-JUN-13 15:01:00,MST-7,0,0,0,0,0.00K,EF0,0.33,50,41.21,-102.97
NEBRASKA,31,161,SHERIDAN,21-JUN-13 16:31:00,MST-7,0,0,0,0,100.00K,EF0,0.72,33,42.73,-102.19
NEBRASKA,31,7,BANNER,22-JUN-13 15:50:00,MST-7,0,0,0,0,0.00K,EF1,7.87,100,41.67,-104.02
NEBRASKA,31,7,BANNER,22-JUN-13 16:26:00,MST-7,0,0,0,0,0.00K,EF0,1.15,40,41.58,-103.71
NEBRASKA,31,105,KIMBALL,22-JUN-13 17:58:00,MST-7,0,0,0,0,0.00K,EF0,0.58,40,41.23,-103.48
NEBRASKA,31,41,CUSTER,09-JUL-13 16:10:00,CST-6,0,0,0,0,0.00K,EF0,0.01,20,41.08,-99.78
NEBRASKA,31,47,DAWSON,09-JUL-13 16:14:00,CST-6,0,0,0,0,0.00K,EF0,1.72,50,41.02,-99.95
NEBRASKA,31,41,CUSTER,09-JUL-13 16:15:00,CST-6,0,0,0,0,0.00K,EF0,0.22,75,41.1,-99.91
NEBRASKA,31,161,SHERIDAN,20-JUL-13 16:26:00,MST-7,0,0,0,0,0.00K,EF0,0.1,60,42.6,-102.34
NEBRASKA,31,109,LANCASTER,03-OCT-13 21:08:00,CST-6,0,0,0,0,0.00K,EF2,11.19,300,40.68,-96.46
NEBRASKA,31,131,OTOE,03-OCT-13 21:34:00,CST-6,0,0,0,0,0.00K,EF2,4.08,300,40.68,-96.46
NEBRASKA,31,25,CASS,03-OCT-13 21:55:00,CST-6,0,0,0,0,0.00K,EF0,4.46,100,40.78,-96.29
NEBRASKA,31,167,STANTON,04-OCT-13 15:32:00,CST-6,0,0,0,0,0.00K,EF0,4.71,100,41.87,-97.34
NEBRASKA,31,3,ANTELOPE,04-OCT-13 15:48:00,CST-6,0,0,0,0,0.00K,EF2,6.64,264,42.25,-98.09
NEBRASKA,31,179,WAYNE,04-OCT-13 16:12:00,CST-6,15,0,0,0,0.00K,EF4,10.77,"2,428.8",42.13,-97.08
NEBRASKA,31,107,KNOX,04-OCT-13 16:20:00,CST-6,0,0,0,0,0.00K,EF3,6.43,590,42.43,-97.88
NEBRASKA,31,51,DIXON,04-OCT-13 16:35:00,CST-6,0,0,0,0,500.00K,EF2,7.57,2394,42.26,-96.96
NEBRASKA,31,173,THURSTON,04-OCT-13 16:55:00,CST-6,2,0,0,0,0.00K,EF2,7.29,250,42.08,-96.39
NEBRASKA,31,51,DIXON,04-OCT-13 16:59:00,CST-6,0,0,0,0,0.00K,EF0,0.68,50,42.39,-96.73
NEBRASKA,31,43,DAKOTA,04-OCT-13 16:59:00,CST-6,0,0,0,0,0.00K,EF0,0.64,50,42.36,-96.87
NEBRASKA,31,43,DAKOTA,04-OCT-13 17:25:00,CST-6,0,0,0,0,0.00K,EF0,1.71,400,42.49,-96.59
NEW JERSEY,34,39,UNION,01-JUL-13 08:17:00,EST-5,0,0,0,0,20.00K,EF0,4.77,50,40.68,-74.45
NEW JERSEY,34,29,OCEAN,13-AUG-13 09:05:00,EST-5,0,0,0,0,250.00K,EF0,3.16,100,,
NEW JERSEY,34,3,BERGEN,07-OCT-13 14:16:00,EST-5,0,0,0,0,30.00K,EF1,1.25,100,,
NEW MEXICO,35,45,SAN JUAN,10-SEP-13 22:45:00,MST-7,0,0,0,0,0.00K,EF0,0.21,10,,
NEW MEXICO,35,45,SAN JUAN,18-SEP-13 12:44:00,MST-7,0,0,0,0,0.00K,EF0,0.15,20,,
NEW YORK,36,17,CHENANGO,19-APR-13 18:53:00,EST-5,0,0,0,0,70.00K,EF0,1.99,200,42.25,-75.45
NEW YORK,36,25,DELAWARE,19-APR-13 18:56:00,EST-5,0,0,0,0,30.00K,EF0,1.21,200,42.26,-75.42
NEW YORK,36,57,MONTGOMERY,29-MAY-13 17:47:00,EST-5,0,0,0,0,,EF1,0.58,500,42.85,-74.2
NEW YORK,36,93,SCHENECTADY,29-MAY-13 17:48:00,EST-5,1,0,0,0,,EF2,12.22,1760,42.85,-74.19
NEW YORK,36,95,SCHOHARIE,29-MAY-13 17:57:00,EST-5,0,0,0,0,0.00K,EF1,1.57,200,42.53,-74.58
NEW YORK,36,91,SARATOGA,29-MAY-13 18:10:00,EST-5,0,0,0,0,,EF1,0.75,200,42.79,-73.81
NEW YORK,36,55,MONROE,19-JUL-13 18:31:00,EST-5,0,0,0,0,35.00K,EF0,0.28,10,43.32,-77.72
NEW YORK,36,101,STEUBEN,27-JUL-13 17:10:00,EST-5,0,0,0,0,100.00K,EF1,14,500,42.05,-77.55
NORTH CAROLINA,37,101,JOHNSTON,26-FEB-13 20:18:00,EST-5,0,0,0,0,45.00K,EF0,0.49,75,35.58,-78.25
NORTH CAROLINA,37,19,BRUNSWICK,07-JUN-13 00:22:00,EST-5,0,0,0,0,10.00K,EF0,0.09,20,33.94,-78.25
NORTH CAROLINA,37,133,ONSLOW,10-JUN-13 19:05:00,EST-5,0,0,0,0,0.50K,EF1,0.57,50,34.81,-77.41
NORTH CAROLINA,37,87,HAYWOOD,13-JUN-13 15:10:00,EST-5,1,0,0,0,0.00K,EF1,1.88,100,35.74,-83.18
NORTH CAROLINA,37,69,FRANKLIN,18-JUN-13 17:30:00,EST-5,0,0,0,0,150.00K,EF0,1.25,150,35.98,-78.39
NORTH CAROLINA,37,145,PERSON,02-JUL-13 11:25:00,EST-5,0,0,0,0,100.00K,EF0,0.43,180,36.51,-79.08
NORTH CAROLINA,37,169,STOKES,21-SEP-13 16:58:00,EST-5,0,0,0,0,85.00K,EF1,0.53,90,,
NORTH CAROLINA,37,19,BRUNSWICK,22-SEP-13 03:39:00,EST-5,0,0,0,0,10.00K,EF0,0.21,20,,
NORTH CAROLINA,37,31,CARTERET,26-NOV-13 22:15:00,EST-5,2,0,0,0,2.50M,EF2,0.36,200,34.7,-76.77
NORTH CAROLINA,37,31,CARTERET,26-NOV-13 22:17:00,EST-5,0,0,0,0,4.00M,EF1,3.22,200,34.72,-76.76
NORTH DAKOTA,38,99,WALSH,31-MAY-13 12:53:00,CST-6,0,0,0,0,,EF0,0.1,25,48.42,-97.31
NORTH DAKOTA,38,99,WALSH,31-MAY-13 13:17:00,CST-6,0,0,0,0,,EF0,2.25,25,48.44,-97.32
NORTH DAKOTA,38,11,BOWMAN,03-JUN-13 15:15:00,MST-7,0,0,0,0,0.00K,EF0,0.03,20,46.17,-103.43
NORTH DAKOTA,38,33,GOLDEN VALLEY,03-JUN-13 16:20:00,MST-7,0,0,0,0,5.00K,EF0,0.02,20,46.67,-103.66
NORTH DAKOTA,38,1,ADAMS,03-JUN-13 17:05:00,MST-7,0,0,0,0,0.00K,EF0,0.26,30,46.15,-102.64
NORTH DAKOTA,38,77,RICHLAND,04-JUN-13 18:16:00,CST-6,0,0,0,0,,EF0,0.1,20,46.43,-97.03
NORTH DAKOTA,38,3,BARNES,20-JUN-13 17:11:00,CST-6,0,0,0,0,,EF0,0.1,20,47.05,-98.3
NORTH DAKOTA,38,49,MCHENRY,25-JUN-13 15:12:00,CST-6,0,0,0,0,0.00K,EF0,1.78,20,47.95,-100.93
NORTH DAKOTA,38,59,MORTON,09-JUL-13 14:54:00,CST-6,0,0,0,0,95.00K,EF0,1.84,50,46.91,-101.26
NORTH DAKOTA,38,81,SARGENT,12-JUL-13 18:45:00,CST-6,0,0,0,0,0.00K,EF0,0.1,20,46.06,-97.35
NORTH DAKOTA,38,49,MCHENRY,21-JUL-13 16:42:00,CST-6,0,0,0,0,0.00K,EF0,4.55,50,48.36,-100.9
NORTH DAKOTA,38,71,RAMSEY,21-JUL-13 20:08:00,CST-6,0,0,0,0,,EF1,1.5,100,48.44,-98.88
NORTH DAKOTA,38,77,RICHLAND,06-AUG-13 15:13:00,CST-6,0,0,0,0,,EF0,0.5,100,46.47,-97.02
NORTH DAKOTA,38,77,RICHLAND,06-AUG-13 15:26:00,CST-6,0,0,0,0,,EF1,3,150,46.37,-96.84
NORTH DAKOTA,38,59,MORTON,30-AUG-13 18:10:00,CST-6,0,0,0,0,0.00K,EF0,2.49,30,46.88,-101.49
NORTH DAKOTA,38,67,PEMBINA,31-AUG-13 15:05:00,CST-6,0,0,0,0,,EF0,1,20,48.63,-97.62
OHIO,39,161,VAN WERT,12-JUN-13 22:27:00,EST-5,0,0,0,0,0.00K,EF0,0.64,80,40.75,-84.8
OHIO,39,107,MERCER,12-JUN-13 22:35:00,EST-5,0,0,0,0,40.00K,EF0,0.06,100,40.72,-84.68
OHIO,39,69,HENRY,12-JUN-13 22:55:00,EST-5,0,0,0,0,0.00K,EF0,0.04,25,41.19,-84.11
OHIO,39,69,HENRY,12-JUN-13 22:59:00,EST-5,0,0,0,0,0.00K,EF1,0.43,50,41.25,-84.04
OHIO,39,69,HENRY,12-JUN-13 23:02:00,EST-5,0,0,0,0,0.00K,EF1,0.17,75,41.3,-84.01
OHIO,39,11,AUGLAIZE,12-JUN-13 23:03:00,EST-5,0,0,0,0,350.00K,EF0,2.32,50,40.5,-84.3
OHIO,39,69,HENRY,12-JUN-13 23:03:00,EST-5,0,0,0,0,0.00K,EF0,0.11,15,41.3,-83.99
OHIO,39,69,HENRY,12-JUN-13 23:03:00,EST-5,0,0,0,0,0.00K,EF0,0.25,15,41.3,-83.99
OHIO,39,173,WOOD,12-JUN-13 23:25:00,EST-5,0,0,0,0,100.00K,EF0,0.94,50,41.28,-83.86
OHIO,39,41,DELAWARE,13-JUN-13 00:15:00,EST-5,0,0,0,0,200.00K,EF0,0.21,50,40.36,-83.18
OHIO,39,147,SENECA,08-JUL-13 20:02:00,EST-5,0,0,0,0,75.00K,EF0,0.05,15,41.24,-83.28
OHIO,39,147,SENECA,10-JUL-13 13:24:00,EST-5,0,0,0,0,150.00K,EF0,6.06,50,41.14,-82.94
OHIO,39,77,HURON,10-JUL-13 13:32:00,EST-5,0,0,0,0,50.00K,EF0,4.09,50,41.18,-82.84
OHIO,39,143,SANDUSKY,10-JUL-13 14:13:00,EST-5,0,0,0,0,250.00K,EF0,0.8,50,41.27,-82.86
OHIO,39,5,ASHLAND,10-JUL-13 14:56:00,EST-5,0,0,0,0,75.00K,EF0,1.03,15,40.87,-82.17
OHIO,39,157,TUSCARAWAS,10-JUL-13 15:44:00,EST-5,0,0,0,0,75.00K,EF1,11.1,300,40.63,-81.45
OHIO,39,19,CARROLL,10-JUL-13 15:59:00,EST-5,0,0,0,0,5.00K,EF0,2.25,300,40.54,-81.26
OHIO,39,19,CARROLL,10-JUL-13 16:07:00,EST-5,0,0,0,0,25.00K,EF1,9.06,150,40.49,-81.11
OHIO,39,19,CARROLL,19-JUL-13 16:07:00,EST-5,0,0,0,0,25.00K,EF0,0.63,175,40.51,-80.95
OHIO,39,35,CUYAHOGA,20-JUL-13 02:35:00,EST-5,0,0,0,0,350.00K,EF1,1.34,200,41.5,-81.47
OHIO,39,19,CARROLL,23-JUL-13 16:22:00,EST-5,0,0,0,0,20.00K,EF0,2.14,75,40.69,-80.94
OHIO,39,29,COLUMBIANA,23-JUL-13 16:27:00,EST-5,0,0,0,0,5.00K,EF0,1.01,75,40.67,-80.91
OHIO,39,169,WAYNE,07-AUG-13 14:01:00,EST-5,0,0,0,0,50.00K,EF1,0.87,50,40.81,-81.8
OHIO,39,59,GUERNSEY,12-SEP-13 18:56:00,EST-5,0,0,0,0,5.00K,EF0,0.2,50,,
OHIO,39,113,MONTGOMERY,31-OCT-13 22:30:00,EST-5,8,0,0,0,2.00M,EF1,0.58,50,39.89,-84.19
OHIO,39,109,MIAMI,31-OCT-13 22:38:00,EST-5,0,0,0,0,70.00K,EF0,0.3,30,40.18,-84.03
OHIO,39,49,FRANKLIN,31-OCT-13 23:40:00,EST-5,0,0,0,0,300.00K,EF0,0.27,50,39.88,-83
OHIO,39,89,LICKING,01-NOV-13 00:07:00,EST-5,0,0,0,0,100.00K,EF0,0.14,50,39.97,-82.53
OHIO,39,161,VAN WERT,17-NOV-13 16:47:00,EST-5,0,0,0,0,0.00K,EF1,2.14,150,40.97,-84.46
OHIO,39,137,PUTNAM,17-NOV-13 16:52:00,EST-5,0,0,0,0,0.00K,EF1,3.05,440,40.96,-84.39
OHIO,39,125,PAULDING,17-NOV-13 16:54:00,EST-5,0,0,0,0,0.00K,EF1,0.02,440,40.99,-84.34
OHIO,39,137,PUTNAM,17-NOV-13 16:55:00,EST-5,0,0,0,0,0.00K,EF2,8.04,440,40.99,-84.34
OHIO,39,173,WOOD,17-NOV-13 17:32:00,EST-5,0,0,0,0,50.00K,EF1,1.04,75,41.19,-83.71
OHIO,39,173,WOOD,17-NOV-13 17:35:00,EST-5,0,0,0,0,1.50M,EF2,7.04,100,41.54,-83.57
OHIO,39,173,WOOD,17-NOV-13 17:41:00,EST-5,0,0,0,0,200.00K,EF1,1.32,100,41.25,-83.6
OHIO,39,95,LUCAS,17-NOV-13 17:48:00,EST-5,0,0,0,0,1.10M,EF2,4.24,100,41.62,-83.48
OHIO,39,123,OTTAWA,17-NOV-13 18:00:00,EST-5,0,0,0,0,50.00K,EF1,0.76,75,41.47,-83.22
OKLAHOMA,40,83,LOGAN,29-JAN-13 06:48:00,CST-6,0,0,0,0,200.00K,EF1,1.1,40,36.16,-97.46
OKLAHOMA,40,135,SEQUOYAH,29-JAN-13 14:55:00,CST-6,0,0,0,0,0.00K,EF1,2.4,400,35.6,-94.5
OKLAHOMA,40,101,MUSKOGEE,30-MAR-13 20:35:00,CST-6,0,0,0,0,25.00K,EF0,1,200,35.81,-95.3
OKLAHOMA,40,145,WAGONER,30-MAR-13 20:36:00,CST-6,0,0,0,0,5.00K,EF0,0.1,120,35.81,-95.29
OKLAHOMA,40,135,SEQUOYAH,30-MAR-13 22:20:00,CST-6,0,0,0,0,100.00K,EF1,0.5,175,35.43,-94.81
OKLAHOMA,40,31,COMANCHE,17-APR-13 17:50:00,CST-6,0,0,0,0,200.00K,EF0,3.41,100,34.58,-98.56
OKLAHOMA,40,141,TILLMAN,17-APR-13 19:35:00,CST-6,0,0,0,0,500.00K,EF1,5.21,200,34.27,-98.8
OKLAHOMA,40,143,TULSA,17-APR-13 22:50:00,CST-6,0,0,0,0,0.00K,EF0,0.5,50,35.87,-96.02
OKLAHOMA,40,143,TULSA,17-APR-13 23:01:00,CST-6,0,0,0,0,50.00K,EF0,1.3,250,35.97,-95.84
OKLAHOMA,40,143,TULSA,17-APR-13 23:03:00,CST-6,0,0,0,0,250.00K,EF1,2.1,400,35.97,-95.85
OKLAHOMA,40,131,ROGERS,17-APR-13 23:28:00,CST-6,0,0,0,0,40.00K,EF0,0.9,125,36.1,-95.53
OKLAHOMA,40,131,ROGERS,17-APR-13 23:29:00,CST-6,0,0,0,0,100.00K,EF1,1.8,140,36.12,-95.52
OKLAHOMA,40,131,ROGERS,17-APR-13 23:33:00,CST-6,0,0,0,0,80.00K,EF1,1.9,180,36.15,-95.5
OKLAHOMA,40,97,MAYES,17-APR-13 23:48:00,CST-6,0,0,0,0,30.00K,EF1,6.5,100,36.25,-95.29
OKLAHOMA,40,97,MAYES,18-APR-13 00:07:00,CST-6,2,0,0,0,750.00K,EF1,3.5,350,36.38,-95.08
OKLAHOMA,40,41,DELAWARE,18-APR-13 00:30:00,CST-6,0,0,0,0,400.00K,EF2,8,800,36.49,-94.78
OKLAHOMA,40,43,DEWEY,26-APR-13 17:31:00,CST-6,0,0,0,0,0.00K,EF0,0.16,50,35.95,-98.99
OKLAHOMA,40,51,GRADY,08-MAY-13 19:18:00,CST-6,0,0,0,0,,EF0,0.1,50,35.27,-97.89
OKLAHOMA,40,75,KIOWA,09-MAY-13 16:00:00,CST-6,0,0,0,0,0.00K,EF0,0.1,10,34.66,-98.95
OKLAHOMA,40,65,JACKSON,09-MAY-13 17:21:00,CST-6,0,0,0,0,0.00K,EF0,0.1,20,34.52,-99.39
OKLAHOMA,40,123,PONTOTOC,15-MAY-13 17:34:00,CST-6,0,0,0,0,20.00K,EF0,0.5,50,34.78,-96.71
OKLAHOMA,40,109,OKLAHOMA,19-MAY-13 15:22:00,CST-6,0,0,0,0,,EF1,4.5,900,35.62,-97.48
OKLAHOMA,40,109,OKLAHOMA,19-MAY-13 15:33:00,CST-6,0,0,0,0,,EF1,0.54,200,35.65,-97.36
OKLAHOMA,40,109,OKLAHOMA,19-MAY-13 15:41:00,CST-6,0,0,0,0,,EF2,5,1000,35.69,-97.23
OKLAHOMA,40,83,LOGAN,19-MAY-13 15:54:00,CST-6,0,0,0,0,,EF2,0.84,1000,35.72,-97.15
OKLAHOMA,40,81,LINCOLN,19-MAY-13 15:56:00,CST-6,4,0,0,0,,EF3,15,1200,35.73,-97.14
OKLAHOMA,40,27,CLEVELAND,19-MAY-13 17:00:00,CST-6,4,0,0,0,,EF3,10.5,1150,35.25,-97.3
OKLAHOMA,40,125,POTTAWATOMIE,19-MAY-13 17:20:00,CST-6,6,0,2,0,,EF4,12.5,1500,35.31,-97.14
OKLAHOMA,40,125,POTTAWATOMIE,19-MAY-13 17:40:00,CST-6,0,0,0,0,,EF0,2,30,35.34,-97.02
OKLAHOMA,40,37,CREEK,19-MAY-13 17:47:00,CST-6,0,0,0,0,0.00K,EF0,0.2,50,35.93,-96.61
OKLAHOMA,40,125,POTTAWATOMIE,19-MAY-13 17:59:00,CST-6,0,0,0,0,,EF0,0.5,250,35.46,-96.8
OKLAHOMA,40,81,LINCOLN,19-MAY-13 18:00:00,CST-6,0,0,0,0,,EF2,6.75,450,35.46,-96.79
OKLAHOMA,40,81,LINCOLN,19-MAY-13 18:17:00,CST-6,0,0,0,0,,EF0,2.12,300,35.53,-96.65
OKLAHOMA,40,107,OKFUSKEE,19-MAY-13 18:20:00,CST-6,0,0,0,0,50.00K,EF1,10.9,700,35.55,-96.62
OKLAHOMA,40,37,CREEK,19-MAY-13 18:38:00,CST-6,0,0,0,0,0.00K,EF1,1.4,200,35.64,-96.46
OKLAHOMA,40,87,MCCLAIN,20-MAY-13 13:56:00,CST-6,5,0,0,0,,EF4,1.85,1280,35.28,-97.63
OKLAHOMA,40,137,STEPHENS,20-MAY-13 13:58:00,CST-6,0,0,0,0,0.00K,EF0,1,30,34.56,-97.91
OKLAHOMA,40,27,CLEVELAND,20-MAY-13 14:04:00,CST-6,207,0,24,0,2.00B,EF5,12,1900,35.3,-97.61
OKLAHOMA,40,137,STEPHENS,20-MAY-13 14:07:00,CST-6,0,0,0,0,20.00K,EF1,4,200,34.6,-97.93
OKLAHOMA,40,113,OSAGE,20-MAY-13 14:51:00,CST-6,0,0,0,0,5.00K,EF1,4.5,500,36.42,-96.08
OKLAHOMA,40,147,WASHINGTON,20-MAY-13 15:01:00,CST-6,0,0,0,0,0.00K,EF1,2,500,36.44,-96
OKLAHOMA,40,147,WASHINGTON,20-MAY-13 15:21:00,CST-6,0,0,0,0,10.00K,EF1,4.5,400,36.49,-95.9
OKLAHOMA,40,147,WASHINGTON,20-MAY-13 15:33:00,CST-6,0,0,0,0,0.00K,EF0,0.6,150,36.55,-95.82
OKLAHOMA,40,131,ROGERS,20-MAY-13 15:34:00,CST-6,0,0,0,0,30.00K,EF1,5.4,500,36.55,-95.81
OKLAHOMA,40,81,LINCOLN,20-MAY-13 15:40:00,CST-6,0,0,0,0,0.00K,EF0,1.21,100,35.56,-96.81
OKLAHOMA,40,115,OTTAWA,20-MAY-13 17:25:00,CST-6,0,0,0,0,1.00M,EF2,10,800,36.81,-94.85
OKLAHOMA,40,1,ADAIR,20-MAY-13 17:32:00,CST-6,0,0,0,0,0.00K,EF1,2,150,35.95,-94.76
OKLAHOMA,40,115,OTTAWA,20-MAY-13 17:32:00,CST-6,0,0,0,0,150.00K,EF1,8.5,600,36.81,-94.77
OKLAHOMA,40,1,ADAIR,20-MAY-13 17:35:00,CST-6,0,0,0,0,15.00K,EF1,2.5,300,35.94,-94.73
OKLAHOMA,40,1,ADAIR,20-MAY-13 17:40:00,CST-6,0,0,0,0,125.00K,EF1,5.8,500,35.98,-94.61
OKLAHOMA,40,29,COAL,20-MAY-13 17:49:00,CST-6,0,0,0,0,30.00K,EF1,5.9,250,34.45,-96.28
OKLAHOMA,40,79,LE FLORE,20-MAY-13 19:33:00,CST-6,0,0,0,0,0.00K,EF0,0.7,260,35.14,-94.88
OKLAHOMA,40,79,LE FLORE,20-MAY-13 19:44:00,CST-6,0,0,0,0,5.00K,EF1,8.5,500,35.07,-94.59
OKLAHOMA,40,7,BEAVER,28-MAY-13 14:08:00,CST-6,0,0,0,0,0.00K,EF0,0.82,25,36.8,-100.33
OKLAHOMA,40,7,BEAVER,28-MAY-13 14:29:00,CST-6,0,0,0,0,0.00K,EF0,1.77,25,36.9,-100.43
OKLAHOMA,40,17,CANADIAN,29-MAY-13 16:00:00,CST-6,0,0,0,0,20.00K,EF1,0.2,20,35.6,-98.23
OKLAHOMA,40,27,CLEVELAND,29-MAY-13 17:42:00,CST-6,0,0,0,0,40.00K,EF1,0.1,10,35.19,-97.45
OKLAHOMA,40,9,BECKHAM,29-MAY-13 18:21:00,CST-6,0,0,0,0,0.00K,EF0,0.75,150,35.03,-99.88
OKLAHOMA,40,119,PAYNE,30-MAY-13 14:08:00,CST-6,0,0,0,0,0.00K,EF0,0.26,100,35.96,-97.04
OKLAHOMA,40,119,PAYNE,30-MAY-13 14:15:00,CST-6,0,0,0,0,0.00K,EF0,0.71,100,35.98,-96.94
OKLAHOMA,40,119,PAYNE,30-MAY-13 14:26:00,CST-6,0,0,0,0,0.00K,EF0,1.64,200,36.01,-96.88
OKLAHOMA,40,89,MCCURTAIN,30-MAY-13 14:35:00,CST-6,0,0,0,0,10.00K,EF1,3.4,330,34.37,-94.5
OKLAHOMA,40,119,PAYNE,30-MAY-13 14:37:00,CST-6,0,0,0,0,0.00K,EF0,0.37,50,36.03,-96.79
OKLAHOMA,40,37,CREEK,30-MAY-13 15:01:00,CST-6,0,0,0,0,0.00K,EF0,0.1,50,36.13,-96.6
OKLAHOMA,40,49,GARVIN,30-MAY-13 16:58:00,CST-6,0,0,0,0,0.00K,EF0,0.41,200,34.56,-97.5
OKLAHOMA,40,97,MAYES,30-MAY-13 17:49:00,CST-6,0,0,0,0,0.00K,EF0,0.1,50,36.08,-95.42
OKLAHOMA,40,97,MAYES,30-MAY-13 17:54:00,CST-6,0,0,0,0,0.00K,EF0,0.1,50,36.09,-95.4
OKLAHOMA,40,97,MAYES,30-MAY-13 18:08:00,CST-6,0,0,0,0,0.00K,EF0,0.6,100,36.1,-95.37
OKLAHOMA,40,97,MAYES,30-MAY-13 18:24:00,CST-6,0,0,0,0,0.00K,EF1,2.1,200,36.12,-95.23
OKLAHOMA,40,143,TULSA,30-MAY-13 19:40:00,CST-6,0,0,0,0,50.00K,EF1,0.6,220,36.02,-95.77
OKLAHOMA,40,145,WAGONER,30-MAY-13 19:41:00,CST-6,0,0,0,0,3.00M,EF2,5,450,36.03,-95.76
OKLAHOMA,40,73,KINGFISHER,31-MAY-13 16:35:00,CST-6,0,0,0,0,0.00K,EF0,1,50,35.88,-98.19
OKLAHOMA,40,17,CANADIAN,31-MAY-13 16:55:00,CST-6,0,0,0,0,1.00K,EF0,0.35,30,35.5,-98.12
OKLAHOMA,40,17,CANADIAN,31-MAY-13 17:03:00,CST-6,26,0,8,0,300.00K,EF3,16.2,4576,35.48,-98.1
OKLAHOMA,40,17,CANADIAN,31-MAY-13 17:12:00,CST-6,0,0,0,0,0.00K,EF0,0.5,120,35.44,-98
OKLAHOMA,40,17,CANADIAN,31-MAY-13 17:13:00,CST-6,0,0,0,0,0.00K,EF0,0.5,350,35.46,-98.01
OKLAHOMA,40,113,OSAGE,31-MAY-13 17:18:00,CST-6,0,0,0,0,0.00K,EF0,0.1,50,36.95,-96.07
OKLAHOMA,40,17,CANADIAN,31-MAY-13 17:29:00,CST-6,1,0,0,0,20.00K,EF2,5,150,35.49,-97.85
OKLAHOMA,40,113,OSAGE,31-MAY-13 17:30:00,CST-6,0,0,0,0,2.00K,EF1,2.5,200,36.62,-96.6
OKLAHOMA,40,147,WASHINGTON,31-MAY-13 17:38:00,CST-6,0,0,0,0,5.00K,EF1,1.2,200,36.96,-95.83
OKLAHOMA,40,17,CANADIAN,31-MAY-13 17:51:00,CST-6,0,0,0,0,50.00K,EF0,1.61,500,35.45,-97.7
OKLAHOMA,40,109,OKLAHOMA,31-MAY-13 17:54:00,CST-6,0,0,0,0,100.00K,EF1,4.1,600,35.45,-97.67
OKLAHOMA,40,17,CANADIAN,31-MAY-13 17:55:00,CST-6,0,0,0,0,0.00K,EF0,0.47,50,35.44,-97.96
OKLAHOMA,40,105,NOWATA,31-MAY-13 18:21:00,CST-6,0,0,0,0,0.00K,EF0,1.1,310,36.99,-95.43
OKLAHOMA,40,109,OKLAHOMA,31-MAY-13 18:35:00,CST-6,0,0,0,0,20.00K,EF0,0.5,200,35.41,-97.46
OKLAHOMA,40,27,CLEVELAND,31-MAY-13 18:42:00,CST-6,0,0,0,0,100.00K,EF1,1,100,35.34,-97.61
OKLAHOMA,40,51,GRADY,31-MAY-13 18:45:00,CST-6,0,0,0,0,0.00K,EF0,0.2,50,35.32,-97.8
OKLAHOMA,40,109,OKLAHOMA,31-MAY-13 18:53:00,CST-6,8,0,0,0,80.00K,EF1,1.13,300,35.41,-97.55
OKLAHOMA,40,131,ROGERS,31-MAY-13 19:21:00,CST-6,0,0,0,0,0.00K,EF1,2.8,320,36.59,-95.73
OKLAHOMA,40,105,NOWATA,31-MAY-13 19:25:00,CST-6,0,0,0,0,0.00K,EF1,0.7,320,36.6,-95.69
OKLAHOMA,40,131,ROGERS,31-MAY-13 19:27:00,CST-6,0,0,0,0,0.00K,EF1,0.2,240,36.6,-95.68
OKLAHOMA,40,105,NOWATA,31-MAY-13 19:28:00,CST-6,2,0,0,0,75.00K,EF1,4.6,350,36.6,-95.67
OKLAHOMA,40,41,DELAWARE,31-MAY-13 22:23:00,CST-6,0,0,0,0,0.00K,EF1,1.8,500,36.54,-94.82
OKLAHOMA,40,145,WAGONER,23-JUL-13 23:06:00,CST-6,0,0,0,0,180.00K,EF1,3.5,850,35.96,-95.42
